prize_id,prize_name,prize_alias,prize_institution,prize_year,prize_genre,person_id,first_name,last_name,gender,uk_residence,ethnicity_macro,highest_degree,degree_field_cat,degree_institution,degree_field,role_simple,person_role,book_id,book_title
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2005,Fiction,0362,Maile,Meloy,woman,FALSE,Non-UK White,Masters,Writing,"University of California, Irvine",Creative Writing,Shortlisted,shortlisted,00455,Liars and Saints
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2005,Non-Fiction,0686,Orhan,Pamuk,man,FALSE,Non-UK White,Bachelors,Writing,Istanbul University,Journalism,Shortlisted,shortlisted,00853,Istanbul
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2005,Fiction,0018,David,Peace,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00258,GB84
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2005,Sff,0504,Geoff,Ryman,man,TRUE,Non-UK White,Masters,History and Cultural Studies,"University of California, Los Angeles",History,Winner,winner,00645,Air
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2005,Fiction,0358,Lionel,Shriver,woman,TRUE,Non-UK White,Bachelors,Language and Literature,Columbia University,English and Russian,Winner,winner,00450,We Need to Talk About Kevin
4,Whitbread Novel Award,Costa Novel Award,Whitbread,2005,Fiction,0070,Ali,Smith,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00305,The Accidental
8,Man Booker Prize,Booker Prize,Booker Foundation,2005,Fiction,0070,Ali,Smith,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00305,The Accidental
8,Man Booker Prize,Booker Prize,Booker Foundation,2005,Fiction,0022,Zadie,Smith,woman,TRUE,Black British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00303,On Beauty
2,Whitbread Book of the Year,Costa Book of the Year,Whitbread,2005,No/Any/Multi Genre,0110,Hilary,Spurling,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English Literature,Winner,winner,00312,Matisse: The Master
5,Whitbread Biography Award,Costa Biography Award,Whitbread,2005,Biography,0110,Hilary,Spurling,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English Literature,Winner,winner,00312,Matisse: The Master
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2005,Non-Fiction,0110,Hilary,Spurling,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English Literature,Shortlisted,shortlisted,00312,Matisse: The Master
7,Whitbread Children's Book Award,Costa Children's Book Award,Whitbread,2005,Children's,0113,Kate,Thompson,woman,TRUE,Irish,unknown,unknown,unknown,unknown,Winner,winner,00328,The New Policeman
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2005,Non-Fiction,0687,Sarah,Wise,woman,TRUE,White British,Bachelors,Language and Literature,Southampton University,English,Shortlisted,shortlisted,00854,The Italian Boy
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2006,Crime,0472,Simon,Beckett,man,TRUE,White British,Masters,Language and Literature,Newcastle University,English,Shortlisted,shortlisted,00603,The Chemistry of Death
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2006,Non-Fiction,0679,Alan,Bennett,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Oxford,History,Shortlisted,shortlisted,00845,Untold Stories
4,Costa Novel Award,Costa Novel Award,Costa,2006,Fiction,0033,William,Boyd,man,TRUE,White British,unknown,Language and Literature,University of Oxford,English Literature,Winner,winner,00037,Restless
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2006,Non-Fiction,0680,Jerry,Brotton,man,TRUE,White British,Doctorate,History and Cultural Studies,Queen Mary University of London,Early Modern Mapping,Shortlisted,shortlisted,00846,The Sale of the Late King's Goods
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2006,Non-Fiction,0681,Carmen,Callil,woman,TRUE,White British,Bachelors,Multiple,Melbourne University,English Literature and Australian History,Shortlisted,shortlisted,00847,Bad Faith
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2006,Crime,0471,Ann,Cleeves,woman,TRUE,White British,none,none,none,none,Winner,winner,00602,Raven Black
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2006,Crime,0473,Thomas H,Cook,man,FALSE,Non-UK White,Masters,History and Cultural Studies,Hunter College,American History,Shortlisted,shortlisted,00604,Red Leaves
8,Man Booker Prize,Booker Prize,Booker Foundation,2006,Fiction,0245,Kiran,Desai,woman,TRUE,Asian,Masters,Language and Literature,University of Delhi,English Literature,Winner,winner,00071,The Inheritance of Loss
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2006,Crime,0461,Frances,Fyfield,woman,TRUE,White British,Bachelors,Language and Literature,unknown,English,Shortlisted,shortlisted,00605,Safer Than Houses
8,Man Booker Prize,Booker Prize,Booker Foundation,2006,Fiction,0246,Kate,Grenville,woman,FALSE,Non-UK White,Doctorate,Arts,"University of Technology, Sydney",Creative Arts,Shortlisted,shortlisted,00122,The Secret River
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2006,Sff,0503,Jon Courtenay,Grimwood,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00644,End of the World Blues
6,Costa Poetry Award,Costa Poetry Award,Costa,2006,Poetry,0108,John,Haynes,man,TRUE,White British,Bachelors,unknown,University of Southampton,unknown,Winner,winner,00133,Letter to Patience
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2006,Poetry,0134,Seamus,Heaney,man,TRUE,White British,Bachelors,Language and Literature,Queen's University,English Literature,Winner,winner,00684,District and Circle
8,Man Booker Prize,Booker Prize,Booker Foundation,2006,Fiction,0247,MJ,Hyland,woman,TRUE,Irish,unknown,Multiple,University of Melbourne,English and Law,Shortlisted,shortlisted,00150,Carry Me Down
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2006,Crime,0474,Bill,James,man,TRUE,White British,none,none,none,none,Shortlisted,shortlisted,00606,Wolves of Memory
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2006,Non-Fiction,0682,Tony,Judt,man,TRUE,Jewish,Doctorate,History and Cultural Studies,University of Cambridge,European History,Shortlisted,shortlisted,00848,Postwar
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2006,Fiction,0341,Nicole,Krauss,woman,FALSE,Jewish,Masters,unknown,Stanford University,unknown,Shortlisted,shortlisted,00448,The History of Love
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2006,Fiction,0077,Hilary,Mantel,woman,TRUE,White British,Bachelors,Law,University of Sheffield,Law,Shortlisted,shortlisted,00447,Beyond Black
8,Man Booker Prize,Booker Prize,Booker Foundation,2006,Fiction,0248,Hisham,Matar,man,TRUE,African,Masters,Arts,University of London,Architecture,Shortlisted,shortlisted,00198,In the Country of Men
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2006,Fiction,0017,Ian,McEwan,man,TRUE,White British,Masters,Writing,University of East Anglia,Creative Writing,Winner,winner,00212,Saturday
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2006,Children's,0109,Linda,Newbery,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00241,Set in Stone
2,Costa Book of the Year,Costa Book of the Year,Costa,2006,No/Any/Multi Genre,0106,Stef,Penney,woman,TRUE,White British,Bachelors,Philosophy and Theology,unknown,Philosophy and Theology,Winner,winner,00259,The Tenderness of Wolves
3,Costa First Novel Award,Costa First Novel Award,Costa,2006,Fiction,0106,Stef,Penney,woman,TRUE,White British,Bachelors,Philosophy and Theology,unknown,Philosophy and Theology,Winner,winner,00259,The Tenderness of Wolves
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2006,Non-Fiction,0683,Tom,Reiss,man,FALSE,Jewish,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00849,The Orientalist
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2006,Non-Fiction,0678,James,Shapiro,man,FALSE,Jewish,Doctorate,Language and Literature,University of Chicago,English Literature,Winner,winner,00844,A Year in the Life of William Shakespear
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2006,Fiction,0070,Ali,Smith,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00305,The Accidental
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2006,Fiction,0022,Zadie,Smith,woman,TRUE,Black British,unknown,unknown,unknown,unknown,Winner,winner,00303,On Beauty
8,Man Booker Prize,Booker Prize,Booker Foundation,2006,Fiction,0249,Edward,St Aubyn,man,TRUE,White British,unknown,unknown,Sydney University,unknown,Shortlisted,shortlisted,00313,Mother's Milk
5,Costa Biography Award,Costa Biography Award,Costa,2006,Biography,0107,Brian,Thompson,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00327,Keeping Mum
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2006,Fiction,0357,Carrie,Tiffany,woman,TRUE,White British,Masters,Writing,Royal Melbourne Institute of Technology,Creative Writing,Shortlisted,shortlisted,00449,Everyman's Rules for Scientific Living
8,Man Booker Prize,Booker Prize,Booker Foundation,2006,Fiction,0235,Sarah,Waters,woman,TRUE,White British,Doctorate,Language and Literature,University of London,English Literature,Shortlisted,shortlisted,00352,The Night Watch
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2006,Fiction,0235,Sarah,Waters,woman,TRUE,White British,Doctorate,Language and Literature,University of London,English Literature,Shortlisted,shortlisted,00352,The Night Watch
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2006,Crime,0475,Laura,Wilson,woman,TRUE,White British,unknown,Language and Literature,University of Oxford,English,Shortlisted,shortlisted,00607,A Thousand Lies
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2007,Fiction,0329,Chimamanda Ngozi,Adichie,woman,FALSE,African,Masters,Multiple,Johns Hopkins University/Yale University,Creative Writing/African History,Winner,winner,00442,Half of a Yellow Sun
8,Man Booker Prize,Booker Prize,Booker Foundation,2007,Fiction,0242,Nicola,Barker,woman,TRUE,White British,Bachelors,unknown,Durham University,unknown,Shortlisted,shortlisted,00022,Darkmans
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2007,Crime,0467,Giles,Blunt,man,FALSE,Non-UK White,Bachelors,Language and Literature,University of Toronto,English Literature,Shortlisted,shortlisted,00597,Fields of Grief
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2007,Crime,0462,James Lee,Burke,man,FALSE,Non-UK White,Masters,Language and Literature,University of Missouri,English,Shortlisted,shortlisted,00598,Pegasus Descending
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2007,Non-Fiction,0674,Ian,Buruma,man,FALSE,Jewish,Masters,History and Cultural Studies,Nihon University,Japanese Cinema,Shortlisted,shortlisted,00840,Murder in Amsterdam
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2007,Non-Fiction,0673,Rajiv,Chandrasekaran,man,FALSE,Asian,Bachelors,Politics and Economics,Stanford University,Political Science,Winner,winner,00839,Imperial Life in the Emerald City
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2007,Fiction,0159,Rachel,Cusk,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English Literature,Shortlisted,shortlisted,00443,Arlington Park
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2007,Fiction,0245,Kiran,Desai,woman,TRUE,Asian,Masters,Language and Literature,University of Delhi,English Literature,Shortlisted,shortlisted,00071,The Inheritance of Loss
8,Man Booker Prize,Booker Prize,Booker Foundation,2007,Fiction,0241,Anne,Enright,woman,FALSE,Irish,Masters,Writing,University of East Anglia,Creative Writing,Winner,winner,00086,The Gathering
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2007,Crime,0468,Gillian,Flynn,woman,FALSE,Non-UK White,Masters,Writing,Northwestern University,Journalism,Shortlisted,shortlisted,00599,Sharp Objects
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2007,Fiction,0355,Xiaolu,Guo,woman,TRUE,Asian,Masters,Arts,Beijing Film Academy/National Film & TV School,Film Studies,Shortlisted,shortlisted,00444,A Concise Chinese-English Dictionary for Lovers
8,Man Booker Prize,Booker Prize,Booker Foundation,2007,Fiction,0201,Mohsin,Hamid,man,TRUE,Asian,Juris Doctor,Law,Harvard University,Law,Shortlisted,shortlisted,00130,The Reluctant Fundamentalist
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2007,Fiction,0356,Jane,Harris,woman,TRUE,White British,Doctorate,unknown,University of East Anglia,unknown,Shortlisted,shortlisted,00445,The Observations
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2007,Non-Fiction,0675,Peter,Hennessy,man,TRUE,White British,Doctorate,History and Cultural Studies,unknown,unknown,Shortlisted,shortlisted,00841,Having it so Good
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2007,Non-Fiction,0676,Georgina,Howell,woman,TRUE,White British,none,none,none,none,Shortlisted,shortlisted,00842,Daughter of the Desert
8,Man Booker Prize,Booker Prize,Booker Foundation,2007,Fiction,0243,Lloyd,Jones,man,FALSE,Non-UK White,Bachelors,unknown,Victoria University of Wellington,unknown,Shortlisted,shortlisted,00161,Mister Pip
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2007,Children's,0105,Ann,Kelley,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00165,The Bower Bird
2,Costa Book of the Year,Costa Book of the Year,Costa,2007,No/Any/Multi Genre,0101,AL,Kennedy,woman,TRUE,White British,Bachelors,Arts,University of Warwick,Theatre,Winner,winner,00168,Day
4,Costa Novel Award,Costa Novel Award,Costa,2007,Fiction,0101,AL,Kennedy,woman,TRUE,White British,Bachelors,Arts,University of Warwick,Theatre,Winner,winner,00168,Day
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2007,Fiction,0016,Cormac,McCarthy,man,FALSE,Non-UK White,none,none,none,none,Winner,winner,00205,The Road
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2007,Sff,0500,Ian,McDonald,man,TRUE,Irish,unknown,unknown,unknown,unknown,Winner,winner,00643,Brasyl
8,Man Booker Prize,Booker Prize,Booker Foundation,2007,Fiction,0017,Ian,McEwan,man,TRUE,White British,Masters,Writing,University of East Anglia,Creative Writing,Shortlisted,shortlisted,00211,On Chesil Beach
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2007,Poetry,0535,Sean,O'Brien,man,TRUE,White British,Masters,Language and Literature,University of Birmingham,Poetry,Winner,winner,00683,The Drowned Book
3,Costa First Novel Award,Costa First Novel Award,Costa,2007,Fiction,0102,Catherine,O'Flynn,woman,TRUE,Irish,unknown,Language and Literature,University of Oxford,Medieval English,Winner,winner,00246,What Was Lost
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2007,Crime,0469,Craig,Russell,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00600,Brother Grimm
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2007,Crime,0470,CJ,Sansom,man,TRUE,White British,Doctorate,History and Cultural Studies,University of Birmingham,History,Shortlisted,shortlisted,00601,Sovereign
5,Costa Biography Award,Costa Biography Award,Costa,2007,Biography,0103,Simon,Sebag-Montefiore,man,TRUE,Jewish,Doctorate,History and Cultural Studies,University of Cambridge,History,Winner,winner,00287,Young Stalin
8,Man Booker Prize,Booker Prize,Booker Foundation,2007,Fiction,0244,Indra,Sinha,man,TRUE,Asian,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00299,Animal's People
6,Costa Poetry Award,Costa Poetry Award,Costa,2007,Poetry,0104,Jean,Sprackland,woman,TRUE,White British,Bachelors,Language and Literature,University of Cambridge,English Literature,Winner,winner,00310,Tilt
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2007,Crime,0466,Peter,Temple,man,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Winner,winner,00596,The Broken Shore
